sample_idx,text,speaker,gender,age,expert_accuracy,expert_fluency,expert_completeness,expert_prosodic,azure_accuracy,azure_fluency,azure_completeness,azure_prosodic,diff_accuracy,diff_fluency,diff_completeness,diff_prosodic,assessment_time,recognized_text
1510,NOW YOU CAN BE TOO,2937,m,19,9,8,10.0,8,9.6,10.0,10.0,10.0,0.5999999999999996,2.0,0.0,2.0,2.729546546936035,Now you can be too.
1511,I REALLY LIKE THE LOOK OF IT THOUGHTS,2937,m,19,8,9,10.0,9,9.0,10.0,10.0,10.0,1.0,1.0,0.0,1.0,2.9327313899993896,I really like the look of it. Thoughts.
1512,FINAL NIGHT NIGHTS OF THE CONFERENCE,2937,m,19,8,8,10.0,8,7.9,9.8,8.299999999999999,9.8,0.09999999999999964,1.8000000000000007,1.700000000000001,1.8000000000000007,3.1786458492279053,Final night nights of the conference.
1513,IT'S SUCH A GREAT SERIES,2937,m,19,8,8,10.0,8,9.5,10.0,10.0,10.0,1.5,2.0,0.0,2.0,2.8925821781158447,It's such a great series.
1514,MY THOUGHTS AND PRAYERS ARE WITH FRIENDS TODAY,2937,m,19,8,9,10.0,9,8.8,10.0,8.8,10.0,0.8000000000000007,1.0,1.1999999999999993,1.0,2.9418716430664062,My thoughts and prayers are with friends today.
1515,BECAUSE WE ARE ALL GOING TO BE DEAD,2937,m,19,8,8,10.0,8,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,2.0,0.0,2.0,2.90598464012146,Because we are all going to be dead.
1516,HOW DO YOU MAKE THAT BETTER,2937,m,19,8,9,10.0,9,9.200000000000001,10.0,10.0,10.0,1.200000000000001,1.0,0.0,1.0,2.6965529918670654,How do you make that better?
1517,I GUESS YOU COULD SAY THIS IS IT,2937,m,19,8,8,10.0,8,9.399999999999999,9.9,10.0,9.9,1.3999999999999986,1.9000000000000004,0.0,1.9000000000000004,3.0144262313842773,I guess you could say this is it.
1518,THAT WAS THE WHOLE POINT OF THEM,2937,m,19,8,8,10.0,8,9.5,10.0,10.0,10.0,1.5,2.0,0.0,2.0,2.7097911834716797,That was the whole point of them.
1519,BEST TO PLAY SAFE ANYWAY,2937,m,19,8,8,10.0,9,9.1,10.0,10.0,10.0,1.0999999999999996,2.0,0.0,1.0,2.729710340499878,Best to play safe anyway.
1520,IS THERE A GOOD PLACE AT TABLE,3007,m,10,8,9,10.0,8,9.7,10.0,10.0,10.0,1.6999999999999993,1.0,0.0,2.0,2.924894332885742,Is there a good place at table?
1521,AND I LOVE YOU SO,3007,m,10,9,9,10.0,8,9.8,10.0,10.0,10.0,0.8000000000000007,1.0,0.0,2.0,2.7539069652557373,And I love you so.
1522,YOU WOULD KNOW WHAT TO DO WITH IT,3007,m,10,9,9,10.0,8,9.7,9.9,10.0,9.9,0.6999999999999993,0.9000000000000004,0.0,1.9000000000000004,3.0520694255828857,You would know what to do with it.
1523,WHAT WAS THE TIME NOW,3007,m,10,8,9,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,1.0,0.0,2.0,2.683283567428589,What was the time now?
1524,THERE ARE BOTH MY HANDS,3007,m,10,8,8,10.0,8,9.3,10.0,10.0,10.0,1.3000000000000007,2.0,0.0,2.0,2.846240520477295,There are both my hands.
1525,HE WAS RIGHT IN THIS,3007,m,10,8,8,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,2.0,2.720780849456787,He was right in this.
1526,BUT HE WILL HAVE NO USE FOR IT,3007,m,10,8,8,10.0,7,9.7,10.0,10.0,10.0,1.6999999999999993,2.0,0.0,3.0,2.9447853565216064,But he will have no use for it.
1527,WHAT A SHOULDER AND NECK SHE HAD,3007,m,10,7,8,10.0,8,9.1,9.9,10.0,9.9,2.0999999999999996,1.9000000000000004,0.0,1.9000000000000004,2.9113407135009766,What a shoulder and neck she had.
1528,HOW HE LOVES ME,3007,m,10,8,8,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,2.0,2.6541285514831543,How he loves me.
1529,HOW CAN I TELL IT YOU,3007,m,10,8,7,10.0,7,9.3,9.9,10.0,9.9,1.3000000000000007,2.9000000000000004,0.0,2.9000000000000004,2.9586775302886963,How can I tell it you?
1530,HE WILL HAVE SIX WEEKS OF ME,3007,m,10,8,7,10.0,8,9.8,9.7,10.0,9.7,1.8000000000000007,2.6999999999999993,0.0,1.6999999999999993,2.8597333431243896,He will have six weeks of me.
1531,AND AFTER THAT IT WILL BE MY TURN,3007,m,10,8,7,10.0,8,8.2,8.4,8.8,8.4,0.1999999999999993,1.4000000000000004,1.1999999999999993,0.40000000000000036,2.976699113845825,And after that it will be my turn.
1532,HER WATCH WAS OUT,3007,m,10,8,9,10.0,8,7.800000000000001,10.0,7.5,10.0,0.1999999999999993,1.0,2.5,2.0,2.6977505683898926,Her watch was out.
1533,NO SNOW WAS FALLING,3007,m,10,7,8,10.0,8,8.4,10.0,7.5,10.0,1.4000000000000004,2.0,2.5,2.0,2.80171537399292,No snow was falling.
1534,WHAT HAVE YOU MISSED,3007,m,10,9,9,10.0,9,9.7,10.0,10.0,10.0,0.6999999999999993,1.0,0.0,1.0,2.6984429359436035,What have you missed?
1535,I WANT YOU TO TELL ME SOMETHING FIRST,3007,m,10,8,8,10.0,8,9.7,10.0,10.0,10.0,1.6999999999999993,2.0,0.0,2.0,2.877044677734375,I want you to tell me something first.
1536,THAT WAS TOO MUCH FOR THEM,3007,m,10,8,8,10.0,7,9.7,10.0,10.0,10.0,1.6999999999999993,2.0,0.0,3.0,2.7079553604125977,That was too much for them.
1537,HE PUT HIS ARM ROUND HER,3007,m,10,9,8,10.0,8,9.9,10.0,10.0,10.0,0.9000000000000004,2.0,0.0,2.0,3.0471246242523193,He put his arm round her.
1538,SOME OF THEM HAD TO WAIT THERE FOR YEARS,3007,m,10,8,8,10.0,8,9.5,10.0,10.0,10.0,1.5,2.0,0.0,2.0,3.082726240158081,Some of them had to wait there for years.
1539,THAT WAS HOW HE WAS,3007,m,10,8,9,10.0,9,9.3,10.0,10.0,10.0,1.3000000000000007,1.0,0.0,1.0,2.7610161304473877,That was how he was.
1540,THERE WELL MANY THINGS NEW TO ME,3012,m,9,8,8,10.0,8,9.200000000000001,10.0,10.0,10.0,1.200000000000001,2.0,0.0,2.0,3.2583863735198975,"There, well, many things new to me."
1541,BUT WHAT WAD YOU HAVE ME DO ABOUT IT,3012,m,9,7,8,10.0,7,9.399999999999999,9.7,10.0,9.7,2.3999999999999986,1.6999999999999993,0.0,2.6999999999999993,3.5229170322418213,But what wad you have me do about it?
1542,WAD HE LOVE ME,3012,m,9,8,8,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,2.0,2.6604225635528564,Wad he love me?
1543,WELL THAT'S IS GOODS,3012,m,9,8,7,10.0,7,8.9,9.9,10.0,9.9,0.9000000000000004,2.9000000000000004,0.0,2.9000000000000004,2.8076655864715576,"Well, that's is goods."
1544,BUT IS WAS COLDS,3012,m,9,8,8,10.0,8,9.3,10.0,10.0,10.0,1.3000000000000007,2.0,0.0,2.0,2.794564962387085,But is was colds.
1545,WHICH SEASON DO YOU LIKE BEST,3012,m,9,9,8,10.0,8,9.8,10.0,10.0,10.0,0.8000000000000007,2.0,0.0,2.0,3.0319430828094482,Which season do you like best?
1546,IS SHE YOUR SISTER,3012,m,9,8,9,10.0,8,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,1.0,0.0,2.0,2.7355637550354004,Is she your sister?
1547,I KNOW HE IS,3012,m,9,9,9,10.0,8,9.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,2.0,2.633800745010376,I know he is.
1548,THIS IS SOMETHING TO KNOW,3012,m,9,8,9,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,1.0,0.0,2.0,2.8104584217071533,This is something to know.
1549,WE WILL WAIT WE WILL WAIT,3012,m,9,10,9,10.0,8,9.1,9.8,10.0,9.8,0.9000000000000004,0.8000000000000007,0.0,1.8000000000000007,3.0441715717315674,We will wait. We will wait.
1550,AND WHAT'S MAY TO HOW US DO,3012,m,9,8,8,10.0,8,8.299999999999999,10.0,10.0,10.0,0.29999999999999893,2.0,0.0,2.0,3.002087116241455,And what's may to how us do?
1551,IT WAS MY IDEA,3012,m,9,8,9,10.0,9,9.8,10.0,10.0,10.0,1.8000000000000007,1.0,0.0,1.0,3.432582139968872,It was my idea.
1552,SHE WORKS HARD FOR US,3012,m,9,9,8,10.0,8,9.3,10.0,10.0,10.0,0.3000000000000007,2.0,0.0,2.0,2.881272077560425,She works hard for us.
1553,WHERE WAS HE KNOW,3012,m,9,8,9,10.0,9,9.6,10.0,10.0,10.0,1.5999999999999996,1.0,0.0,1.0,2.729459762573242,Where was he know?
1554,WELL SHE WAD SEE,3012,m,9,8,8,10.0,7,9.5,9.9,10.0,9.9,1.5,1.9000000000000004,0.0,2.9000000000000004,2.791924476623535,"Well, she wad, see."
1555,WHO IS IT THAT CALLS,3012,m,9,8,8,10.0,8,9.5,10.0,10.0,10.0,1.5,2.0,0.0,2.0,2.748094320297241,Who is it that calls?
1556,LET'S US SEE WHAT THEY ARE,3012,m,9,8,8,10.0,8,9.200000000000001,10.0,10.0,10.0,1.200000000000001,2.0,0.0,2.0,2.7825539112091064,Let's us see what they are.
1557,I WAS GLAD FOR IT,3012,m,9,8,7,10.0,8,8.9,9.6,10.0,9.6,0.9000000000000004,2.5999999999999996,0.0,1.5999999999999996,2.944631576538086,I was glad for it.
1558,TAKE CAR HOW YOU GO,3012,m,9,9,7,10.0,8,9.200000000000001,9.8,10.0,9.8,0.20000000000000107,2.8000000000000007,0.0,1.8000000000000007,2.9253408908843994,"Take car, how you go?"
1559,HE WAS GOING HOME,3012,m,9,8,9,10.0,8,9.8,10.0,10.0,10.0,1.8000000000000007,1.0,0.0,2.0,2.807072162628174,He was going home.
1560,WE WILL NOT WAIT,3014,m,9,8,9,10.0,8,9.8,10.0,10.0,10.0,1.8000000000000007,1.0,0.0,2.0,2.6776487827301025,We will not wait.
1561,I AM TO HAVE THE DRIVING OF THEM,3014,m,9,8,9,10.0,8,9.8,10.0,10.0,10.0,1.8000000000000007,1.0,0.0,2.0,2.967012643814087,I am to have the driving of them.
1562,I HAVE TOO MUCH ALREADY,3014,m,9,7,7,10.0,8,9.6,8.8,10.0,8.8,2.5999999999999996,1.8000000000000007,0.0,0.8000000000000007,2.9925105571746826,I have too much already.
1563,I LIKE TO HAVE IT BEFORE MY EYES,3014,m,9,8,8,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,2.0,2.866746187210083,I like to have it before my eyes.
1564,AND WHO IS THAT,3014,m,9,9,8,10.0,8,9.8,10.0,10.0,10.0,0.8000000000000007,2.0,0.0,2.0,2.6582224369049072,And who is that?
1565,IT WAS MALL MORNING NOW,3014,m,9,8,8,10.0,8,9.5,9.9,10.0,9.9,1.5,1.9000000000000004,0.0,1.9000000000000004,2.7007205486297607,It was mall morning now.
1566,I TELL YOU WHAT IT'S LIKE,3014,m,9,9,8,10.0,8,9.7,10.0,10.0,10.0,0.6999999999999993,2.0,0.0,2.0,2.7539756298065186,I tell you what it's like.
1567,AND SO IT IS ALL ROUND,3014,m,9,9,8,10.0,8,9.7,9.9,10.0,9.9,0.6999999999999993,1.9000000000000004,0.0,1.9000000000000004,3.126864433288574,And so it is all round.
1568,I WAS THEN EIGHTEEN,3014,m,9,9,8,10.0,7,9.3,9.9,10.0,9.9,0.3000000000000007,1.9000000000000004,0.0,2.9000000000000004,2.843459129333496,I was then 18.
1569,WELL THAT IS THAT,3014,m,9,9,9,10.0,8,9.7,8.6,10.0,8.6,0.6999999999999993,0.40000000000000036,0.0,0.5999999999999996,2.9351212978363037,"Well, that is that."
1570,I WAS FIRST TO DRAW,3014,m,9,8,9,10.0,9,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,1.0,0.0,1.0,2.7228403091430664,I was first to draw.
1571,THE FOURTH DAY IS COME,3014,m,9,9,7,10.0,7,9.1,9.9,10.0,9.9,0.09999999999999964,2.9000000000000004,0.0,2.9000000000000004,2.788987874984741,The 4th day is come.
1572,IT WAS OF HER I WANTED TO HEAR OF HER,3014,m,9,8,7,10.0,8,9.7,9.6,10.0,9.6,1.6999999999999993,2.5999999999999996,0.0,1.5999999999999996,3.1051459312438965,It was of her. I wanted to hear of her.
1573,WE MISS YOU AT EVERY TURN,3014,m,9,8,8,10.0,8,9.399999999999999,9.200000000000001,10.0,9.200000000000001,1.3999999999999986,1.200000000000001,0.0,1.200000000000001,3.2589869499206543,We miss you at every turn.
1574,I KNOW WE ARE,3014,m,9,10,8,10.0,7,9.8,10.0,10.0,10.0,0.1999999999999993,2.0,0.0,3.0,2.660881757736206,I know we are.
1575,HE DOES NOT KNOW WHAT HE WANTS,3014,m,9,8,8,10.0,8,9.7,9.9,10.0,9.9,1.6999999999999993,1.9000000000000004,0.0,1.9000000000000004,2.9021923542022705,He does not know what he wants.
1576,SHE IS ELEVEN YEARS OLD,3014,m,9,9,8,10.0,8,9.5,8.8,10.0,8.8,0.5,0.8000000000000007,0.0,0.8000000000000007,3.063899278640747,She is 11 years old.
1577,THEY LOOKED AT HIM,3014,m,9,9,8,10.0,8,9.6,9.9,10.0,9.9,0.5999999999999996,1.9000000000000004,0.0,1.9000000000000004,2.73079252243042,They looked at him.
1578,IT GOES UP TOO HIGH,3014,m,9,8,9,10.0,8,9.3,10.0,10.0,10.0,1.3000000000000007,1.0,0.0,2.0,2.876152753829956,It goes up too high.
1579,YES WHO WAS IT,3014,m,9,9,10,10.0,9,9.8,9.9,10.0,9.9,0.8000000000000007,0.09999999999999964,0.0,0.9000000000000004,2.7708215713500977,"Yes, who was it?"
1580,YOU HAVE ONLY TO GO ON,3027,f,8,8,8,10.0,8,9.7,9.9,10.0,9.9,1.6999999999999993,1.9000000000000004,0.0,1.9000000000000004,2.81490159034729,You have only to go on.
1581,THIS WAS WHEN I WAS IN MY SEVENTH YEAR,3027,f,8,10,8,10.0,7,9.399999999999999,9.9,10.0,9.9,0.6000000000000014,1.9000000000000004,0.0,2.9000000000000004,3.4346442222595215,This was when I was in my 7th year.
1582,WHAT IN SHORT WAS IT THAT HE HAD DONE,3027,f,8,8,7,10.0,7,9.5,9.6,10.0,9.6,1.5,2.5999999999999996,0.0,2.5999999999999996,3.461939811706543,"What, in short, was it that he had done?"
1583,I HAD BUT TO GO AFTER AND FIND THEM,3027,f,8,9,7,10.0,7,9.6,9.9,10.0,9.9,0.5999999999999996,2.9000000000000004,0.0,2.9000000000000004,3.31685471534729,I had but to go after and find them.
1584,SHE WOULD GO AND THEN WOULD BE HAPPY,3027,f,8,9,7,10.0,7,9.5,9.9,10.0,9.9,0.5,2.9000000000000004,0.0,2.9000000000000004,3.232142448425293,She would go and then would be happy.
1585,MY FINGERS ALL GIVING OUT,3027,f,8,8,7,10.0,7,9.7,9.8,10.0,9.8,1.6999999999999993,2.8000000000000007,0.0,2.8000000000000007,2.8676037788391113,My fingers all giving out.
1586,NOT THAT SHE CARED OF HIM,3027,f,8,8,7,10.0,6,9.5,9.8,10.0,9.8,1.5,2.8000000000000007,0.0,3.8000000000000007,2.9739327430725098,Not that she cared of him.
1587,BUT HOW I I TO TELL HER FATHER,3027,f,8,9,7,10.0,6,9.1,9.200000000000001,10.0,9.200000000000001,0.09999999999999964,2.200000000000001,0.0,3.200000000000001,3.3689136505126953,But how I I to tell her father?
1588,WHERE WAS THE KNIFE,3027,f,8,8,8,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,2.0,2.6590707302093506,Where was the knife?
1589,MISS WEEKS IS HER NAME,3027,f,8,9,8,10.0,8,9.6,9.9,10.0,9.9,0.5999999999999996,1.9000000000000004,0.0,1.9000000000000004,2.772120475769043,Miss Weeks is her name.
1590,WAS IT TO COME TO THAT,3027,f,8,9,7,10.0,7,9.5,9.9,10.0,9.9,0.5,2.9000000000000004,0.0,2.9000000000000004,2.8764872550964355,Was it to come to that?
1591,IT WAS WHAT HE WANTED,3027,f,8,10,8,10.0,8,9.7,9.9,10.0,9.9,0.3000000000000007,1.9000000000000004,0.0,1.9000000000000004,3.011800527572632,It was what he wanted.
1592,IT WAS NOW MY TURN TO LOOK AT HIM,3027,f,8,9,7,10.0,7,9.7,8.8,10.0,8.8,0.6999999999999993,1.8000000000000007,0.0,1.8000000000000007,3.214160680770874,It was now my turn to look at him.
1593,WELL NOW WHAT ARE WE TO DO,3027,f,8,9,8,10.0,7,9.7,9.9,10.0,9.9,0.6999999999999993,1.9000000000000004,0.0,2.9000000000000004,3.0311200618743896,"Well, now what are we to do?"
1594,TAKE OUT YOUR EYES AND GET THEM TO ME,3027,f,8,9,8,10.0,8,9.7,9.8,10.0,9.8,0.6999999999999993,1.8000000000000007,0.0,1.8000000000000007,3.029909372329712,Take out your eyes and get them to me.
1595,WOULD THEY TURN THERE,3027,f,8,8,7,10.0,6,6.1,6.2,5.0,6.2,1.9000000000000004,0.7999999999999998,5.0,0.20000000000000018,2.8147027492523193,Would they turn there?
1596,THAT WOULD BE BEST,3027,f,8,8,8,10.0,8,7.800000000000001,9.9,7.5,9.9,0.1999999999999993,1.9000000000000004,2.5,1.9000000000000004,3.0221118927001953,That would be best.
1597,THAT IS HIS STORY,3027,f,8,8,8,10.0,7,9.5,10.0,10.0,10.0,1.5,2.0,0.0,3.0,2.680988073348999,That is his story.
1598,DATES IS THE NAME,3027,f,8,10,9,10.0,8,9.8,9.9,10.0,9.9,0.1999999999999993,0.9000000000000004,0.0,1.9000000000000004,2.7280893325805664,Dates is the name.
1599,THE DAY IS BOTH WINDY AND RAINY,3027,f,8,8,8,10.0,8,8.7,9.9,8.6,9.9,0.6999999999999993,1.9000000000000004,1.4000000000000004,1.9000000000000004,3.1106555461883545,The day is both windy and rainy.
1600,THAT WAS BUT THE BEGINNING,3060,m,9,7,7,10.0,6,7.6,7.800000000000001,8.0,7.800000000000001,0.5999999999999996,0.8000000000000007,2.0,1.8000000000000007,3.013667345046997,That was but the beginning.
1601,LOVE ME LOVE MY DOG YOU KNOW,3060,m,9,8,7,10.0,7,7.9,10.0,8.6,10.0,0.09999999999999964,3.0,1.4000000000000004,3.0,2.8273496627807617,"Love me, love my dog, you know?"
1602,THERE ARE TOO SWEET,3060,m,9,8,8,10.0,7,9.200000000000001,9.9,10.0,9.9,1.200000000000001,1.9000000000000004,0.0,2.9000000000000004,2.7419180870056152,There are too sweet.
1603,DO YOU WANT TO PLAY WITH US,3060,m,9,7,8,10.0,6,8.2,9.6,10.0,9.6,1.1999999999999993,1.5999999999999996,0.0,3.5999999999999996,2.963975429534912,Do you want to play with us?
1604,AND HER MOTHER BEEF HER,3060,m,9,8,8,10.0,6,8.299999999999999,9.9,8.0,9.9,0.29999999999999893,1.9000000000000004,2.0,3.9000000000000004,2.8339943885803223,And her mother beef her.
1605,WILL YOUR GIVE THEM TO HER,3060,m,9,7,7,10.0,6,7.9,6.5,8.299999999999999,6.5,0.9000000000000004,0.5,1.700000000000001,0.5,3.031618595123291,Will your give them to her?
1606,IT WAS OVER KNOW,3060,m,9,8,7,10.0,6,8.299999999999999,10.0,10.0,10.0,0.29999999999999893,3.0,0.0,4.0,2.639641761779785,It was over know.
1607,I WANT ONLY TO BE SURE OF THAT,3060,m,9,7,7,10.0,7,8.100000000000001,9.5,8.8,9.5,1.1000000000000014,2.5,1.1999999999999993,2.5,3.2528200149536133,I want to only to be sure of that.
1608,IT WILL TAKE US ELL OUR TAME,3060,m,9,7,7,10.0,6,5.8,8.100000000000001,4.3,8.100000000000001,1.2000000000000002,1.1000000000000014,5.7,2.1000000000000014,3.3804192543029785,It will take us ell our tame.
1609,I WILL HELP HIM,3060,m,9,8,8,10.0,7,7.4,10.0,7.5,10.0,0.5999999999999996,2.0,2.5,3.0,2.6017696857452393,I will help him.
1610,BUT WHAT IS THE SOMETHING,3060,m,9,7,7,10.0,6,7.5,7.3,10.0,7.3,0.5,0.2999999999999998,0.0,1.2999999999999998,2.9992148876190186,But the what is is the something.
1611,I WILL TELL YOU WHAT IT IS,3060,m,9,8,7,10.0,6,8.8,9.3,10.0,9.3,0.8000000000000007,2.3000000000000007,0.0,3.3000000000000007,3.107252836227417,I will tell you what it is.
1612,TAKE CAR OF MY HAIR,3060,m,9,8,8,10.0,8,8.9,9.200000000000001,10.0,9.200000000000001,0.9000000000000004,1.200000000000001,0.0,1.200000000000001,3.132953643798828,Take of car of my hair.
1613,THAT IS WHAT I DO KNOW,3060,m,9,8,7,10.0,6,7.0,9.200000000000001,8.299999999999999,9.200000000000001,1.0,2.200000000000001,1.700000000000001,3.200000000000001,3.0916967391967773,That is what I do know.
1614,WHERE WAS SHE TO GO KNOW,3060,m,9,8,7,10.0,7,8.6,9.9,10.0,9.9,0.5999999999999996,2.9000000000000004,0.0,2.9000000000000004,2.818040609359741,Where was she to go know?
1615,TELL ME WHAT IT IS,3060,m,9,8,7,10.0,6,8.5,10.0,10.0,10.0,0.5,3.0,0.0,4.0,2.7874631881713867,Tell me what it is.
1616,WILL YOUR HAVE HIM,3060,m,9,8,7,10.0,6,7.3,9.3,7.5,9.3,0.7000000000000002,2.3000000000000007,2.5,3.3000000000000007,3.0694332122802734,Will your have? Will him?
1617,WHY WHERE THEN COMING BACK,3060,m,9,8,7,10.0,6,8.299999999999999,9.9,10.0,9.9,0.29999999999999893,2.9000000000000004,0.0,3.9000000000000004,3.0604121685028076,Why? Where then coming back?
1618,OH MY SWEET CHILD,3060,m,9,7,8,10.0,8,7.6,10.0,7.5,10.0,0.5999999999999996,2.0,2.5,2.0,2.7916457653045654,Oh my sweet child.
1619,AND WHY CAR FOR THOSE WHO DO NOT NOT YOUR,3060,m,9,4,5,10.0,4,7.800000000000001,8.5,8.0,8.5,3.8000000000000007,3.5,2.0,4.5,3.6456456184387207,And why car for those who do not not your?
1620,TELL ME WILL YOU BE HERE LONG,3075,f,9,6,8,10.0,6,8.7,10.0,8.6,10.0,2.6999999999999993,2.0,1.4000000000000004,4.0,2.863321304321289,"Tell me, will you be here long?"
1621,BUT WHAT AM I TO DO ABOUT THIS,3075,f,9,7,7,10.0,7,9.399999999999999,9.3,10.0,9.3,2.3999999999999986,2.3000000000000007,0.0,2.3000000000000007,3.193295955657959,But what am I to do about this?
1622,IT WAS EASY WHAT HE HAD TO DO,3075,f,9,9,8,10.0,7,9.200000000000001,9.9,10.0,9.9,0.20000000000000107,1.9000000000000004,0.0,2.9000000000000004,3.0271008014678955,It was easy what he had to do.
1623,FROM IT SHE LOOKED TO,3075,f,9,8,7,10.0,6,7.800000000000001,7.6,8.0,7.6,0.1999999999999993,0.5999999999999996,2.0,1.5999999999999996,2.740339756011963,From it it she looked to.
1624,WE ARE GOING THERE AFTER DINNER,3075,f,9,8,9,10.0,8,9.200000000000001,10.0,10.0,10.0,1.200000000000001,1.0,0.0,2.0,2.980712652206421,We are going there after dinner.
1625,NOW WHAT YOU HAVE DONE,3075,f,9,8,7,10.0,6,9.3,8.8,10.0,8.8,1.3000000000000007,1.8000000000000007,0.0,2.8000000000000007,3.0325562953948975,Now what you have done?
1626,TAKE ARE LOOK AND ME,3075,f,9,9,9,10.0,8,9.6,9.8,10.0,9.8,0.5999999999999996,0.8000000000000007,0.0,1.8000000000000007,2.9386472702026367,Take are look and me.
1627,THE EVENING WAS FAILING,3075,f,9,7,8,10.0,7,8.0,10.0,7.5,10.0,1.0,2.0,2.5,3.0,2.7641053199768066,The evening was failing.
1628,BUT DO YOU GET ITS THERE,3075,f,9,8,8,10.0,8,9.7,9.9,10.0,9.9,1.6999999999999993,1.9000000000000004,0.0,1.9000000000000004,2.8661880493164062,But do you get its there?
1629,WELL THE PLACE LOOKS LIKE IT,3075,f,9,6,7,10.0,7,8.0,8.5,8.299999999999999,8.5,2.0,1.5,1.700000000000001,1.5,3.1222031116485596,"Well, the place looks like it."
1630,WHAT DOES SHE SAY,3075,f,9,8,8,10.0,8,9.200000000000001,10.0,10.0,10.0,1.200000000000001,2.0,0.0,2.0,2.7609474658966064,What does she say?
1631,IT WAS HOLIDAY WITH HER,3075,f,9,8,7,10.0,7,7.1,9.7,8.0,9.7,0.9000000000000004,2.6999999999999993,2.0,2.6999999999999993,2.943227529525757,It was holiday with her.
1632,AND THEN YOU ARE ALL SO GOOD,3075,f,9,8,8,10.0,7,9.3,9.9,10.0,9.9,1.3000000000000007,1.9000000000000004,0.0,2.9000000000000004,2.8828048706054688,And then you are all so good.
1633,AS FOR LOVING HER,3075,f,9,8,7,10.0,7,8.100000000000001,9.9,7.5,9.9,0.10000000000000142,2.9000000000000004,2.5,2.9000000000000004,2.8106820583343506,As for loving her?
1634,WHO THEN OR THAT,3075,f,9,9,8,10.0,8,9.399999999999999,9.9,10.0,9.9,0.3999999999999986,1.9000000000000004,0.0,1.9000000000000004,2.887899398803711,Who then or that?
1635,WE HAD A WEEK OF WAITING,3075,f,9,9,9,10.0,8,9.399999999999999,9.9,10.0,9.9,0.3999999999999986,0.9000000000000004,0.0,1.9000000000000004,2.810779571533203,We had a week of waiting.
1636,WILL YOU HAVE SOME TEA,3075,f,9,8,9,10.0,8,9.5,10.0,10.0,10.0,1.5,1.0,0.0,2.0,2.8570027351379395,Will you have some tea?
1637,I HAVE DONE SOMETHING,3075,f,9,9,8,10.0,8,9.0,10.0,10.0,10.0,0.0,2.0,0.0,2.0,2.829989194869995,I have done something.
1638,THERE WAS,3075,f,9,8,8,10.0,8,7.3,10.0,10.0,10.0,0.7000000000000002,2.0,0.0,2.0,2.574922561645508,There was.
1639,THEY WILL BE THE HILL,3075,f,9,9,9,10.0,8,9.5,10.0,10.0,10.0,0.5,1.0,0.0,2.0,2.7130930423736572,They will be the hill.
1640,LET ME DO AS I WISH,3214,m,9,8,8,10.0,8,9.3,10.0,10.0,10.0,1.3000000000000007,2.0,0.0,2.0,2.876763105392456,Let me do as I wish.
1641,ONE DOES NOT YOU KNOW AFTER ARE TIME,3214,m,9,8,8,10.0,8,9.1,10.0,10.0,10.0,1.0999999999999996,2.0,0.0,2.0,2.9523074626922607,One does not you know after are time.
1642,LOOK I TELL YOU,3214,m,9,8,9,10.0,8,9.200000000000001,9.9,10.0,9.9,1.200000000000001,0.9000000000000004,0.0,1.9000000000000004,2.6123149394989014,"Look, I tell you."
1643,THAT WAS THE DOG YOU KNOW,3214,m,9,8,8,10.0,8,9.399999999999999,9.8,10.0,9.8,1.3999999999999986,1.8000000000000007,0.0,1.8000000000000007,2.7050042152404785,"That was the dog, you know?"
1644,TELL ME HAS YOUR FATHER TURN IT OUT,3214,m,9,8,8,10.0,8,9.6,8.9,10.0,8.9,1.5999999999999996,0.9000000000000004,0.0,0.9000000000000004,3.1726274490356445,"Tell me, has your father turn it out?"
1645,I HAVE ARE RIGHT,3214,m,9,9,9,10.0,8,9.200000000000001,9.9,10.0,9.9,0.20000000000000107,0.9000000000000004,0.0,1.9000000000000004,2.7087419033050537,I have are right.
1646,AND THEN PLEASE TO TELL ME HOW,3214,m,9,9,8,10.0,8,9.0,9.6,10.0,9.6,0.0,1.5999999999999996,0.0,1.5999999999999996,3.094238042831421,And then please to tell me how?
1647,YOU ARE UP TO DATE NOW,3214,m,9,9,9,10.0,8,9.200000000000001,9.5,10.0,9.5,0.20000000000000107,0.5,0.0,1.5,2.855522632598877,You are up to date now.
1648,IT WAS ALL THERE,3214,m,9,8,8,10.0,8,9.200000000000001,10.0,10.0,10.0,1.200000000000001,2.0,0.0,2.0,2.7728068828582764,It was all there.
1649,THIS WAS NOT FOR LONG,3214,m,9,8,9,10.0,8,9.5,9.8,10.0,9.8,1.5,0.8000000000000007,0.0,1.8000000000000007,2.8124051094055176,This was not for long.
